filename	img_id	split	sentence	swapped_sentence
4358650450.jpg	18760	val	A person in a coat is shoveling a snow-covered sidewalk in front of a street corner and a parked bicycle.	A snow-covered sidewalk in front of a street corner and a parked bicycle is shoveling a person in a coat.
4358650450.jpg	18760	val	Scene of a person shoveling snow citizens walking around in a cold winter environment	"""Snow shoveling person citizens walking around in a cold winter environment"""
4358650450.jpg	18760	val	A person shovels the snow in the city as the snow continues to fall.	The snow shovels a person in the city as the snow continues to fall.
4371749436.jpg	18813	val	A group of people in a Scottish marching band are wearing red and black kilts and preparing their instruments.	Red and black kilts are wearing a group of people in a Scottish marching band and preparing their instruments.
4371749436.jpg	18813	val	A group of people in plaid skirts, black vests and white-collared shirts are playing drums.	Drums are playing a group of people in plaid skirts, black vests and white-collared shirts.
4371749436.jpg	18813	val	A group of people dressed in plaid are playing music.	Music are playing a group of people dressed in plaid.
4379493825.jpg	18849	val	A female ice skater is lifting her leg and nearly touching her skate with her hand.	Her leg is lifting a female ice skater and nearly touching her skate with her hand.
4379493825.jpg	18849	val	A girl in black leggings and a red jacket is practicing figure skating.	Figure skating is practicing a girl in black leggings and a red jacket.
4379493825.jpg	18849	val	A female figure skater in a red jacket is practicing her moves.	Her moves is practicing a female figure skater in a red jacket.
4379588756.jpg	18854	val	A group of runners makes their way up the black topped covered street.	Their way makes a group of runners up the black topped covered street.
4379588756.jpg	18854	val	A group of people are running a marathon in winter.	A marathon are running a group of people in winter.
4379588756.jpg	18854	val	A group of people are running in the cold.	The cold are running a group of people in the.
4390537722.jpg	18890	val	Three smiling people are behind a microphone, in front of a tent and a flag.	A microphone is behind three smiling people, in front of a tent and a flag.
4390537722.jpg	18890	val	Three women stand in front of a tent, on a stage.	A tent stands in front of three women, on a stage.
439348091.jpg	18905	val	Two African American men laughing with aprons on, while a third man wearing a chef jacket is on a cellular phone.	"""Aprons on laughing with two African American men, while a third man wearing a chef jacket is on a cellular phone."""
439348091.jpg	18905	val	A black man in a chef's coat is on the phone while two other men in aprons laugh.	The phone is on the black man in a chef's coat while two other men in aprons laugh.
439348091.jpg	18905	val	Three people, two are laughing, one is talking own a phone.	"""Three people, two are laughing, one is talking own a phone."""
439348091.jpg	18905	val	Three food industry workers share a laugh.	A laugh share three food industry workers.
4397975773.jpg	18916	val	A young girl dressed in nice springtime clothes is strolling on a lawn by a man-made creek and pond.	A lawn by a man-made creek and pond is strolling on a young girl dressed in nice springtime clothes.
4397975773.jpg	18916	val	A young girl walks beside a stream.	A stream walks beside a young girl.
4406961500.jpg	18952	val	"A woman holding a microphone wearing a brown jacket, in front of a sign which says ""comedians you should know."""	"A microphone holding a woman wearing a brown jacket, in front of a sign which says ""comedians you should know."""
4406961500.jpg	18952	val	A white comedian with long hair performs on stage.	On stage performs a white comedian with long hair.
4407490214.jpg	18956	val	Two young ballet dancers are performing with the boy on his knee and the girl standing on her toes.	The boy and the girl are performing with two young ballet dancers on his knee and standing on her toes.
4407490214.jpg	18956	val	Two young children are performing ballet.	Ballet are performing two young children.
4407490214.jpg	18956	val	Two kids dancing at a dance recital.	A dance recital dancing Two kids at.
4408414886.jpg	18959	val	Here is a picture of a woman and her husband and child taking a stroll by the parking lot.	A picture of a woman and her husband and child is here taking a stroll by the parking lot.
4408414886.jpg	18959	val	A man and a woman walk down the sidewalk with a stroller and a young boy on a scooter.	A stroller and a young boy on a scooter walk down the sidewalk with a man and a woman.
4408414886.jpg	18959	val	Two women walking down the street, one is pushing a red carriage.	A red carriage walking down the street, one is pushing two women.
4408414886.jpg	18959	val	A boy riding a scooter as a man pushes a stroller.	A man riding a scooter as a boy pushes a stroller.
4411745355.jpg	18974	val	Two musicians from the band Lynyrd Skynyrd sing and play guitar on stage in front of speakers and a drum set.	Two musicians from the band Lynyrd Skynyrd sing and play guitar on stage in front of speakers and a drum set.
4411745355.jpg	18974	val	The band Lynyrd Skynyrd performing on a stage that has trees painted on a red background.	A stage that has trees painted on a red background performing The band Lynyrd Skynyrd.
4411745355.jpg	18974	val	Lynyrd Skynyrd is performing at a concert.	A concert is performing Lynyrd Skynyrd at.
4411745355.jpg	18974	val	Lynyrd Skynyrd stands at the mic on stage.	The mic stands at Lynyrd Skynyrd on stage.
44129946.jpg	18983	val	Two people sit on a bench and watch a boat on the water.	A boat sit on a bench and watch two people on the water.
44129946.jpg	18983	val	A man and woman sit on a bench, watching a boat go by.	A boat and woman sit on a bench, watching a man go by.
44129946.jpg	18983	val	A couple watches a boat against a skyline.	A boat watches a couple against a skyline.
44129946.jpg	18983	val	Two people watching a boat sail past.	A boat watching two people sail past.
4433551085.jpg	19063	val	A city street has many signs in Chinese.	Many signs has a city street in Chinese.
4433551085.jpg	19063	val	People shopping in Chinese market.	Chinese market shopping People.
44341119.jpg	19070	val	Several people talking and spending time together in a room.	A room talking and spending time together in several people.
44341119.jpg	19070	val	People hanging out indoors as one walks toward the door.	One walks toward the door hanging out indoors as people.
44341119.jpg	19070	val	A few women are in a room holding drinks.	A room are in a few women holding drinks.
44341119.jpg	19070	val	People attend a gathering at a house.	A gathering attend People at a house.
4441274429.jpg	19141	val	Four men playing their instruments in the street while men and women onlookers stop.	"""Their instruments playing Four men in the street while men and women onlookers stop."""
4441274429.jpg	19141	val	A group of grown men walking are walking down the street playing instruments.	A group of grown men playing instruments are walking down the street walking.
4442382200.jpg	19163	val	A man with black and white gloves holds a cross with a crucified Jesus on it in a street.	A cross with a crucified Jesus on it holds a man with black and white gloves in a street.
4442382200.jpg	19163	val	This man seems to be trying to make some kind of political statement in a busy city.	Some kind of political statement seems to be trying to make this man in a busy city.
4442382200.jpg	19163	val	A man is holding a cross with a photo of Jesus on it.	A cross with a photo of Jesus on it is holding a man.
4442382200.jpg	19163	val	Priest showing his love of Jesus with a cross.	His love of Jesus showing Priest with a cross.
4442442651.jpg	19165	val	A small girl reaching out to a little boy as she tries to help him across a playground jungle gym.	A little boy reaching out to a small girl as she tries to help him across a playground jungle gym.
